AoA_deg,CL,Cd,CL/Cd,C_MLE
-4.719999960229146,-0.09244255154998206,0.007063519929142486,-13.087320836823153,-0.00490226328907717
-4.710000127830727,-0.09199502369399977,0.007014070944773299,-13.11578175047574,-0.005104681175791389
-4.699999722474514,-0.09154747662289707,0.006964776705943154,-13.144351999796083,-0.005307111440464288
-4.689999890076096,-0.09109997622195204,0.006915643344745617,-13.17302985139744,-0.005509521259292375
-4.6800000576776775,-0.09065247226025992,0.006866666816803562,-13.201816059929163,-0.005711936147413896
-4.670000225279259,-0.09020497965476136,0.0068178477755186165,-13.230711893959777,-0.005914341877441151
-4.659999819923046,-0.08975746545097651,0.00676918329504457,-13.259718571468454,-0.006116766029661904
-4.649999987524628,-0.08930999615822582,0.006720680153665995,-13.288832992522199,-0.006319169907438836
-4.64000015512621,-0.08886253526309965,0.006672334179828678,-13.318058248902233,-0.006521568885165274
-4.629999749769997,-0.08841506333279592,0.006624143155466983,-13.347396222834636,-0.006723973466981665
-4.619999917371578,-0.08796762820680977,0.006576112818229489,-13.376842922000481,-0.006926368657863721
-4.6100000849731595,-0.08752019561412033,0.006528239446572945,-13.40640096466817,-0.00712876022663844
-4.600000252574741,-0.08707278668595855,0.006480524319642744,-13.436071279300233,-0.007331140918451169
-4.589999847218528,-0.08662535350646207,0.006432963556960172,-13.465854848926883,-0.007533538760638745
-4.58000001482011,-0.08617795576772354,0.006385562896598794,-13.4957492648965,-0.007735921591130544
-4.570000182421691,-0.08573057846624393,0.006338320709282944,-13.525755858438199,-0.007938291801881776
-4.559999777065478,-0.08528317112748768,0.0062912319358466254,-13.555877767207278,-0.008140682000177653
-4.549999944667059,-0.08483578867245309,0.006244302837419184,-13.586110552497859,-0.008343062604481732
-4.5400001122686415,-0.08438841855747939,0.006197531364987146,-13.616456874140308,-0.008545438399009703
-4.530000279870222,-0.08394107724828997,0.006150918510259546,-13.646917465786418,-0.008747802926039942
-4.519999874514009,-0.08349370572930435,0.006104459316559399,-13.677494008816353,-0.008950183151433807
-4.510000042115592,-0.0830463923334245,0.006058161877815177,-13.708183110381736,-0.009152538608851207
-4.500000209717173,-0.08259907020946088,0.006012020450299236,-13.738986900044505,-0.009354898276145501
-4.48999980436096,-0.08215172139043457,0.005966033231113784,-13.769906771890016,-0.009557273031569957
-4.479999971962542,-0.08170441432755479,0.00592020656669167,-13.800939782615195,-0.009759632406990874
-4.470000139564124,-0.08125714095804312,0.005874538481184648,-13.832089315322174,-0.009961975225830411
-4.459999734207909,-0.08080981975828332,0.005829023048147429,-13.863355675693574,-0.010164342160839857
-4.449999901809492,-0.08036254508756421,0.005783668366066344,-13.8947360051042,-0.010366692958753603
-4.440000069411073,-0.07991528739503563,0.005738471559603515,-13.926232197020276,-0.010569036091329132
-4.430000237012655,-0.07946803868109563,0.005693431972871822,-13.957844593515215,-0.010771376384182837
-4.419999831656442,-0.0790207436788445,0.005648544968290186,-13.989575036129008,-0.010973741053147522
-4.409999999258024,-0.07857349246864463,0.005603818465902937,-14.021420027564039,-0.011176087525946796
-4.400000166859606,-0.07812628277145732,0.005559251311775273,-14.053382081499878,-0.011378414739056217
-4.389999761503392,-0.0776790332409225,0.005514837285502907,-14.085462402511995,-0.011580767309997334
-4.379999929104974,-0.07723180513544482,0.005470582237867515,-14.117657276193425,-0.01178310628919212
-4.370000096706555,-0.07678461700273584,0.005426486260242416,-14.149969855319538,-0.011985428364149352
-4.3600002643081375,-0.07633741417592145,0.00538254590166465,-14.182399104541352,-0.01218776398567162
-4.349999858951923,-0.07589020748207057,0.005338760952284613,-14.214947655522002,-0.012390102912639034
-4.340000026553505,-0.07544304604558123,0.00529513649711793,-14.247611196924545,-0.012592420243658468
-4.330000194155088,-0.07499588045469609,0.0052516682813554295,-14.280391760642587,-0.01279474474047176
-4.3199997887988735,-0.07454867722034551,0.005208353271222505,-14.313291233957992,-0.012997087590437188
